genres,imdb_id
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",tt0100135
"[{'id': 35, 'name': 'Comedy'}]",tt0083015
"[{'id': 37, 'name': 'Western'}]",tt0041866
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",tt0105631
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt0103184
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0247444
"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",tt0275847
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",tt0181689
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}]",tt0252444
"[{'id': 18, 'name': 'Drama'}]",tt0286179
"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",tt0314166
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0280590
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0258273
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0265591
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt0107438
"[{'id': 18, 'name': 'Drama'}]",tt0107443
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",tt0104897
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10769, 'name': 'Foreign'}]",tt0102573
"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}]",tt0111653
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0105885
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",tt0308506
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",tt0120912
"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 10751, 'name': 'Family'}]",tt0289408
"[{'id': 18, 'name': 'Drama'}]",tt0263725
"[{'id': 10751, 'name': 'Family'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",tt0305396
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",tt0253556
"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt0257044
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10749, 'name': 'Romance'}]",tt0297721
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0269499
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0244094
"[{'id': 878, 'name': 'Science Fiction'}]",tt0050084
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",tt0076100
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0044744
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0089798
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 36, 'name': 'History'}, {'id': 10402, 'name': 'Music'}]",tt0068156
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0072976
"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",tt0068837
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]",tt0065234
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt0220506
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0254455
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt0271367
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]",tt0267626
"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]",tt0243585
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}]",tt0295178
"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt0276033
"[{'id': 99, 'name': 'Documentary'}]",tt0303353
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt0303243
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0271219
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",tt0246500
"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]",tt0074608
"[{'id': 18, 'name': 'Drama'}]",tt0067227
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",tt0079641
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",tt0074205
"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",tt0049170
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0061653
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",tt0061810
"[{'id': 18, 'name': 'Drama'}]",tt0040866
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",tt0060708
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0035160
"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",tt0059557
"[{'id': 18, 'name': 'Drama'}]",tt0058888
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0075147
"[{'id': 35, 'name': 'Comedy'}]",tt0088286
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt0295427
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",tt0286106
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0265930
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",tt0287717
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0279113
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt0309377
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",tt0295701
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0274309
"[{'id': 99, 'name': 'Documentary'}]",tt0303356
"[{'id': 35, 'name': 'Comedy'}]",tt0283288
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",tt0285869
"[{'id': 35, 'name': 'Comedy'}]",tt0290823
"[{'id': 35, 'name': 'Comedy'}]",tt0327036
"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10749, 'name': 'Romance'}]",tt0292066
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt0120263
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",tt0274117
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",tt0232083
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0082054
"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",tt0065537
"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",tt0217119
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt0093780
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",tt0073631
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",tt0180052
"[{'id': 12, 'name': 'Adventure'}]",tt0300532
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt0246772
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0255589
"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",tt0256276
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt0265459
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0261289
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",tt0258153
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0281322
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0280424
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",tt0283991
"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",tt0290662
"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",tt0268219
[],tt0267563
"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",tt0300453
"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",tt0088885
"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",tt0090799
"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",tt0082186
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10752, 'name': 'War'}]",tt0102059
"[{'id': 27, 'name': 'Horror'}]",tt0080931
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",tt0078350
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",tt0080025
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]",tt0051134
"[{'id': 27, 'name': 'Horror'}]",tt0094597
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt0109368
"[{'id': 35, 'name': 'Comedy'}]",tt0090966
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]",tt0053825
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",tt0049452
"[{'id': 27, 'name': 'Horror'}]",tt0037219
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",tt0050894
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0094025
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0055623
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",tt0083336
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt0295254
"[{'id': 35, 'name': 'Comedy'}]",tt0187512
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt0235553
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",tt0270480
"[{'id': 35, 'name': 'Comedy'}]",tt0022599
"[{'id': 18, 'name': 'Drama'}]",tt0103125
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0275688
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",tt0269095
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0283026
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0219756
"[{'id': 27, 'name': 'Horror'}]",tt0084133
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",tt0087507
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt0068833
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt0117883
"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",tt0294431
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0303714
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0265808
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",tt0293662
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10769, 'name': 'Foreign'}]",tt0269329
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0177746
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0280760
"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",tt0298238
"[{'id': 18, 'name': 'Drama'}]",tt0106315
"[{'id': 35, 'name': 'Comedy'}]",tt0099128
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt0103924
"[{'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",tt0032390
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt0099512
"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt0101821
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",tt0064397
"[{'id': 27, 'name': 'Horror'}]",tt0089274
"[{'id': 27, 'name': 'Horror'}]",tt0077681
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0107212
"[{'id': 18, 'name': 'Drama'}]",tt0070350
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt0110557
"[{'id': 27, 'name': 'Horror'}]",tt0091544
"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",tt0063356
"[{'id': 27, 'name': 'Horror'}]",tt0076704
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",tt0100666
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",tt0103003
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt0108258
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0022458
"[{'id': 18, 'name': 'Drama'}]",tt0080117
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",tt0039111
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",tt0048281
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",tt0044829
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0044876
"[{'id': 18, 'name': 'Drama'}]",tt0171685
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",tt0098354
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0292542
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0250258
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",tt0308208
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0280460
"[{'id': 10752, 'name': 'War'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0240510
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0280380
"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 10402, 'name': 'Music'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",tt0283832
"[{'id': 18, 'name': 'Drama'}]",tt0274497
"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",tt0245171
"[{'id': 27, 'name': 'Horror'}]",tt0272730
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0274812
"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",tt0245429
"[{'id': 99, 'name': 'Documentary'}]",tt0326306
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0256415
"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",tt0290095
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0330136
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt0285487
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0245479
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",tt0179098
"[{'id': 99, 'name': 'Documentary'}]",tt0318068
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",tt0284494
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",tt0281364
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",tt0298388
"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",tt0289765
"[{'id': 18, 'name': 'Drama'}]",tt0289668
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",tt0280491
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}]",tt0246677
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0164810
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0265307
"[{'id': 35, 'name': 'Comedy'}]",tt0271259
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0101898
"[{'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",tt0058379
"[{'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",tt0064373
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]",tt0197521
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt0095649
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt0079668
"[{'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",tt0095895
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",tt0035211
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0103069
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0098575
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt0119068
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt0129908
"[{'id': 27, 'name': 'Horror'}]",tt0051554
"[{'id': 35, 'name': 'Comedy'}]",tt0086373
"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",tt0058230
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0103977
"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",tt0060315
"[{'id': 37, 'name': 'Western'}]",tt0093113
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt0082362
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt0273607
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",tt0099581
"[{'id': 9648, 'name': 'Mystery'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",tt0084049
"[{'id': 18, 'name': 'Drama'}]",tt0042898
"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",tt0058557
"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt0070680
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",tt0120536
"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",tt0276816
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0297037
"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",tt0211465
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0292644
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",tt0283084
"[{'id': 18, 'name': 'Drama'}]",tt0283139
"[{'id': 99, 'name': 'Documentary'}]",tt0310793
"[{'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}]",tt0328962
"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}]",tt0118756
"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",tt0287635
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0272338
"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",tt0269461
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0291502
"[{'id': 18, 'name': 'Drama'}]",tt0186719
"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt0267248
"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",tt0227984
"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",tt0298130
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",tt0298744
"[{'id': 99, 'name': 'Documentary'}]",tt0292508
